City,ILR,ILR_ref_for_city,PAC_MW,PDC_MWp,AC_energy_MWh,AC_energy_MWh_ILR_1_0,AC_energy_delta_MWh,DC_energy_MWh,clipping_energy_MWh,energy_increase_percentage,energy_loss_to_inverter
Luxembourg,1.24,1.0,50.05,61.91,56006.500973412505,45317.63893788562,10688.862035526887,57092.85416104559,-39.30214537245389,23.5865377942075,-0.07022353484799237
Luxembourg,1.28,1.0,50.05,64.27,58085.73711561066,45317.63893788562,12768.098177725042,59271.97073207787,-107.40682416708188,28.174676521046404,-0.18525339316805567
Luxembourg,1.33,1.0,50.05,66.63,60123.93835006494,45317.63893788562,14806.299412179324,61451.08730311014,-216.4411492069695,32.67226572080134,-0.36129225776414126
Luxembourg,1.38,1.0,50.05,69.0,62117.019597091705,45317.63893788562,16799.380659206086,63630.20387414239,-372.2172110335132,37.07029106752906,-0.602831650033038
Luxembourg,1.43,1.0,50.05,71.36,64057.769423055586,45317.63893788562,18740.130485169968,65809.32044517467,-579.6120204797652,41.35283947792608,-0.9130889178208025
Luxembourg,1.47,1.0,50.05,73.72,65948.32169681526,45317.63893788562,20630.682758929637,67988.43701620695,-838.1756488137365,45.52461964580055,-1.2873195649043756
Luxembourg,1.52,1.0,50.05,76.08,67785.36868628422,45317.63893788562,22467.729748398597,70167.55358723925,-1150.5384269194317,49.578332576403355,-1.72663218686257
Luxembourg,1.57,1.0,50.05,78.45,69566.56660201604,45317.63893788562,24248.927664130424,72346.67015827149,-1518.820726695893,53.50880635543941,-2.231992709176198
Luxembourg,1.61,1.0,50.05,80.81,71297.72702356786,45317.63893788562,25980.08808568224,74525.7867293038,-1936.1985608838086,57.32886508339878,-2.791458902070574
Luxembourg,1.66,1.0,50.05,83.17,72986.74602152924,45317.63893788562,27669.10708364362,76704.90330033605,-2395.265478730334,61.0559325951825,-3.3931367642560053
Luxembourg,1.71,1.0,50.05,85.54,74635.20463898894,45317.63893788562,29317.565701103325,78884.01987136832,-2894.925762059867,64.69349769366248,-4.035286463028854
Luxembourg,1.76,1.0,50.05,87.9,76244.8677402698,45317.63893788562,30927.228802384176,81063.13644240059,-3433.168493999499,68.24545481015552,-4.715133048038787
Luxembourg,1.8,1.0,50.05,90.26,77818.24631318802,45317.63893788562,32500.607375302403,83242.25301343283,-4007.571334799935,71.71734480661975,-5.429528094646689
Luxembourg,1.85,1.0,50.05,92.62,79354.85152654003,45317.63893788562,34037.212588654416,85421.3695844652,-4618.686971867549,75.10808900549154,-6.179989298873901
Luxembourg,1.9,1.0,50.05,94.99,80858.39255823675,45317.63893788562,35540.75362035113,87600.48615549742,-5262.5841061234305,78.42587225046053,-6.961476057838643
Luxembourg,1.95,1.0,50.05,97.35,82329.96464333605,45317.63893788562,37012.32570545043,89779.60272652969,-5938.616112457808,81.67311133790791,-7.773938052759147
Luxembourg,1.99,1.0,50.05,99.71,83767.38261029338,45317.63893788562,38449.74367240776,91958.71929756197,-6649.01165898432,84.84498436714388,-8.621825872310463
Luxembourg,2.04,1.0,50.05,102.08,85171.84632953918,45317.63893788562,39854.20739165357,94137.83586859422,-7392.386510927639,87.94413902780664,-9.504291400541128
Luxembourg,2.09,1.0,50.05,104.44,86543.38355234869,45317.63893788562,41225.744614463074,96316.95243962652,-8168.749878764605,90.97063655714483,-10.422696089127438
Luxembourg,2.13,1.0,50.05,106.8,87883.5036824621,45317.63893788562,42565.86474457649,98496.06901065883,-8976.513452047713,93.9278076753274,-11.376068743511333
Luxembourg,2.18,1.0,50.05,109.16,89192.39818534598,45317.63893788562,43874.759247460366,100675.18558169101,-9815.583119525203,96.81607487891651,-12.365806200949146
Luxembourg,2.23,1.0,50.05,111.53,90470.81356323813,45317.63893788562,45153.17462535251,102854.30215272334,-10685.226317525903,99.63708543430843,-13.392426735694848
Luxembourg,2.28,1.0,50.05,113.89,91718.35717088297,45317.63893788562,46400.71823299735,105033.4187237556,-11585.80808079515,102.38997291230518,-14.45830466190459
Luxembourg,2.32,1.0,50.05,116.25,92936.88032314011,45317.63893788562,47619.24138525449,107212.53529478787,-12515.37441435461,105.07882250998017,-15.562223403960642
Luxembourg,2.37,1.0,50.05,118.62,94126.82432113106,45317.63893788562,48809.18538324544,109391.6518658202,-13473.498463815338,107.70460802281757,-16.705446825158067
Luxembourg,2.42,1.0,50.05,120.98,95290.2802859917,45317.63893788562,49972.64134810608,111570.76843685244,-14457.705593721279,110.27194381552141,-17.885989217542257
Luxembourg,2.46,1.0,50.05,123.34,96430.39359466397,45317.63893788562,51112.75465677835,113749.88500788473,-15464.970670283697,112.78777062246289,-19.100710045975553
Luxembourg,2.51,1.0,50.05,125.7,97547.91592908572,45317.63893788562,52230.2769912001,115929.001578917,-16494.850644121158,115.25374713980412,-20.350680860901345
Luxembourg,2.56,1.0,50.05,128.07,98644.02598715025,45317.63893788562,53326.38704926463,118108.11814994924,-17546.0454408507,117.67247433688273,-21.63561327009063
Luxembourg,2.61,1.0,50.05,130.43,99718.52608683537,45317.63893788562,54400.88714894975,120287.23472098153,-18619.081748389228,120.04351599939713,-22.958334548739487
Luxembourg,2.65,1.0,50.05,132.79,100771.45930704167,45317.63893788562,55453.820369156056,122466.3512920138,-19713.628590742184,122.36696718724367,-24.320449260157755
Luxembourg,2.7,1.0,50.05,135.16,101804.68182982122,45317.63893788562,56487.0428919356,124645.4678630461,-20827.489142300252,124.64692383766784,-25.720191637996713
Luxembourg,2.75,1.0,50.05,137.52,102819.38951567418,45317.63893788562,57501.75057778856,126824.58443407838,-21959.934571675247,126.88602479181017,-27.15815310266944
Luxembourg,2.79,1.0,50.05,139.88,103815.26830680094,45317.63893788562,58497.62936891532,129003.70100511058,-23111.324712925205,129.08357703519104,-28.637168995393452
Luxembourg,2.84,1.0,50.05,142.25,104792.48387030629,45317.63893788562,59474.84493242067,131182.8175761429,-24281.36313172637,131.2399461365133,-30.159017672313986
Madrid,1.0,1.0,50.05,50.09,69845.03775259278,69845.03775259278,0.0,71105.81411142347,-0.0,0.0,-0.0
Madrid,1.05,1.0,50.05,52.46,73139.89169702296,69845.03775259278,3294.853944430186,74459.86194686801,-0.0,4.717377283267163,-0.0
Madrid,1.1,1.0,50.05,54.82,76432.19421781095,69845.03775259278,6587.15646521817,77813.90978231249,-1.4227851662306188,9.43110158885073,-0.001861534483508989
Madrid,1.14,1.0,50.05,57.18,79700.54019636632,69845.03775259278,9855.502443773541,81167.95761775701,-30.190248648141523,14.110526332141166,-0.03789395762407618
Madrid,1.19,1.0,50.05,59.54,82883.61826709428,69845.03775259278,13038.580514501504,84522.00545320149,-150.63578740675558,18.66786952093456,-0.18207464893912106
Madrid,1.24,1.0,50.05,61.91,85919.70376804777,69845.03775259278,16074.66601545499,87876.05328864601,-423.960085907565,23.01475742971915,-0.49588443546825234
Madrid,1.28,1.0,50.05,64.27,88788.34779554601,69845.03775259278,18943.310042953235,91230.10112409046,-869.0565383713425,27.121912525918884,-0.9884708190256516
Madrid,1.33,1.0,50.05,66.63,91475.83357098851,69845.03775259278,21630.795818395738,94584.14895953503,-1494.7213304271115,30.969695936047742,-1.6611500938452788
Madrid,1.38,1.0,50.05,69.0,94022.1314149731,69845.03775259278,24177.093662380328,97938.19679497955,-2257.8079004251044,34.615334804487,-2.4604419386006366
Madrid,1.43,1.0,50.05,71.36,96444.64896646627,69845.03775259278,26599.61121387349,101292.24463042403,-3144.828367090212,38.08375236061214,-3.370669254117776
Madrid,1.47,1.0,50.05,73.72,98751.92030222614,69845.03775259278,28906.88254963336,104646.29246586846,-4145.903926400977,41.38716719150214,-4.382283585360209
Madrid,1.52,1.0,50.05,76.08,100962.33444807606,69845.03775259278,31117.29669548328,108000.34030131307,-5242.752908754443,44.551907618273354,-5.477199988176629
Madrid,1.57,1.0,50.05,78.45,103084.48589025698,69845.03775259278,33239.44813766421,111354.38813675754,-6427.363448331178,47.59027871873446,-6.64965321328794
Madrid,1.61,1.0,50.05,80.81,105125.6102897935,69845.03775259278,35280.57253720073,114708.43597220209,-7692.839038495715,50.51264008500167,-7.895535495602818
Madrid,1.66,1.0,50.05,83.17,107087.13330349418,69845.03775259278,37242.0955509014,118062.48380764663,-9038.259186518259,53.32103288829407,-9.218116238372389
Madrid,1.71,1.0,50.05,85.54,108977.18788351645,69845.03775259278,39132.15013092368,121416.53164309108,-10454.01226008406,56.0271014091778,-10.61071386902973
Madrid,1.76,1.0,50.05,87.9,110803.455846078,69845.03775259278,40958.41809348522,124770.57947853554,-11933.103593895732,58.641844018424585,-12.069445816738602
Madrid,1.8,1.0,50.05,90.26,112571.23417490718,69845.03775259278,42726.1964223144,128124.6273139801,-13470.534377794438,61.172844624496356,-13.592774223968595
Madrid,1.85,1.0,50.05,92.62,114279.77868685982,69845.03775259278,44434.74093426704,131478.67514942458,-15067.780994317653,63.61903774991882,-15.18745851788277
Madrid,1.9,1.0,50.05,94.99,115932.8427808833,69845.03775259278,46087.80502829052,134832.7229848691,-16719.88580822577,65.9857972896287,-16.85252241079123
Madrid,1.95,1.0,50.05,97.35,117533.01946729787,69845.03775259278,47687.98171470509,138186.77082031354,-18425.05839270035,68.27683576265922,-18.590896425396142
Madrid,1.99,1.0,50.05,99.71,119082.88565857687,69845.03775259278,49237.84790598409,141540.81865575808,-20180.314809759348,70.49584264009692,-20.40423685306116
Madrid,2.04,1.0,50.05,102.08,120583.78125472041,69845.03775259278,50738.74350212763,144894.86649120267,-21984.55780853878,72.6447363116274,-22.296887379177587
Madrid,2.09,1.0,50.05,104.44,122039.54413370426,69845.03775259278,52194.50638111148,148248.9143266471,-23833.458183948365,74.72901162427094,-24.268819954948636
Madrid,2.13,1.0,50.05,106.8,123451.78109956282,69845.03775259278,53606.74334697005,151602.9621620916,-25726.408070452573,76.750969105146,-26.325208359950942
Madrid,2.18,1.0,50.05,109.16,124819.1404196283,69845.03775259278,54974.10266703552,154957.00999753605,-27664.396583725393,78.70867342325229,-28.474571072361982
Madrid,2.23,1.0,50.05,111.53,126144.42676815578,69845.03775259278,56299.38901556301,158311.05783298056,-29644.21035351393,80.60614014554393,-30.719320075033586
Madrid,2.28,1.0,50.05,113.89,127427.37713763864,69845.03775259278,57582.33938504587,161665.10566842512,-31667.242102058975,82.4429927134062,-33.069337350342096
Madrid,2.32,1.0,50.05,116.25,128664.40173723342,69845.03775259278,58819.363984640644,165019.15350386963,-33736.33066810532,84.21409147632276,-35.538835128692334
Madrid,2.37,1.0,50.05,118.62,129857.88338438465,69845.03775259278,60012.845631791875,168373.2013393141,-35848.951521846,85.92284801158131,-38.1335590263539
Madrid,2.42,1.0,50.05,120.98,131011.60957635257,69845.03775259278,61166.57182375979,171727.2491747587,-38000.81282914761,87.57468503406912,-40.85634588469382
Madrid,2.46,1.0,50.05,123.34,132128.8403691047,69845.03775259278,62283.80261651192,175081.2970102031,-40189.21372027144,89.1742700993813,-43.7126135760542
Madrid,2.51,1.0,50.05,125.7,133210.9737996721,69845.03775259278,63365.93604707932,178435.34484564766,-42412.67310887804,90.72360483437073,-46.71086659794529
Madrid,2.56,1.0,50.05,128.07,134259.87196178423,69845.03775259278,64414.83420919145,181789.39268109205,-44669.18331233198,92.22535527486383,-49.85918066453559
Madrid,2.61,1.0,50.05,130.43,135276.65625865708,69845.03775259278,65431.618506064304,185143.44051653668,-46958.00959326229,93.68112697975506,-53.16885093491983
Madrid,2.65,1.0,50.05,132.79,136262.7088799236,69845.03775259278,66417.67112733082,188497.4883519811,-49277.539486522415,95.09289888652866,-56.65050701190067
Madrid,2.7,1.0,50.05,135.16,137218.5379704564,69845.03775259278,67373.50021786364,191851.53618742575,-51627.42926798551,96.46139852700216,-60.31868268870211
Madrid,2.75,1.0,50.05,137.52,138145.8477549733,69845.03775259278,68300.81000238053,195205.58402287017,-54005.5525209055,97.78906590947484,-64.18512363270035
Madrid,2.79,1.0,50.05,139.88,139045.73595344028,69845.03775259278,69200.6982008475,198559.63185831474,-56411.05315606102,99.07747268456254,-68.26558927367248
Madrid,2.84,1.0,50.05,142.25,139920.7652616966,69845.03775259278,70075.72750910382,201913.67969375913,-58841.16989443426,100.33028796881491,-72.57210600016471
Nicosia,1.0,1.0,50.05,50.09,75558.67471137071,75558.67471137071,0.0,76923.93246050946,-0.0,0.0,-0.0
Nicosia,1.05,1.0,50.05,52.46,79121.46092373639,75558.67471137071,3562.7862123656814,80552.41984072217,-0.0,4.715257680174111,-0.0
Nicosia,1.1,1.0,50.05,54.82,82682.51629395493,75558.67471137071,7123.841582584224,84180.90722093493,-0.0,9.428224634427274,-0.0
Nicosia,1.14,1.0,50.05,57.18,86237.95664991727,75558.67471137071,10679.281938546555,87809.39460114764,-5.297684262634852,14.133760258952035,-0.006143477803166028
Nicosia,1.19,1.0,50.05,59.54,89762.27201964358,75558.67471137071,14203.597308272874,91437.88198136033,-43.975008485212825,18.79810274932654,-0.049014537669772755
Nicosia,1.24,1.0,50.05,61.91,93212.51938133246,75558.67471137071,17653.84466996175,95066.36936157306,-163.26429061133595,23.364418099441664,-0.17546007268102962
Nicosia,1.28,1.0,50.05,64.27,96474.6569899939,75558.67471137071,20915.982278623196,98694.85674178578,-491.3884652227003,27.681774936525695,-0.5119522108125372
Nicosia,1.33,1.0,50.05,66.63,99476.1437117059,75558.67471137071,23917.469000335186,102323.34412199845,-1078.3981484782573,31.654166899695348,-1.0959581871571529
Nicosia,1.38,1.0,50.05,69.0,102277.08681537629,75558.67471137071,26718.412104005576,105951.83150221122,-1861.2385154806793,35.36114444313402,-1.8535306398269151
Nicosia,1.43,1.0,50.05,71.36,104914.07919402349,75558.67471137071,29355.404482652782,109580.31888242392,-2805.581295131348,38.851137337689615,-2.7476472114098036
Nicosia,1.47,1.0,50.05,73.72,107406.01457760765,75558.67471137071,31847.339866236944,113208.80626263662,-3894.8429452853698,42.149150958366775,-3.7627271374340916
Nicosia,1.52,1.0,50.05,76.08,109762.9987792452,75558.67471137071,34204.32406787449,116837.29364284933,-5118.184728928087,45.268560093904256,-4.891006568626586
Nicosia,1.57,1.0,50.05,78.45,112002.38157318051,75558.67471137071,36443.7068618098,120465.78102306202,-6457.865140555584,48.23232673286346,-6.118617393711787
Nicosia,1.61,1.0,50.05,80.81,114136.64178522602,75558.67471137071,38577.96707385531,124094.26840327475,-7902.10890185886,51.05696628642663,-7.4383617900729435
Nicosia,1.66,1.0,50.05,83.17,116177.17155214956,75558.67471137071,40618.496840778855,127722.75578348742,-9438.903001032179,53.757555960237404,-8.843035519647623
Nicosia,1.71,1.0,50.05,85.54,118131.00223074968,75558.67471137071,42572.327519378974,131351.2431637002,-11062.713602320693,56.343401577651456,-10.33239042487441
Nicosia,1.76,1.0,50.05,87.9,120002.73434008192,75558.67471137071,44444.05962871121,134979.73054391285,-12768.048702284588,58.82059180958993,-11.906640679127609
Nicosia,1.8,1.0,50.05,90.26,121799.45293177539,75558.67471137071,46240.77822040468,138608.21792412558,-14548.100931485029,61.198503543162296,-13.564491878336081
Nicosia,1.85,1.0,50.05,92.62,123523.48345535538,75558.67471137071,47964.80874398467,142236.70530433828,-16401.601800626602,63.48021445215545,-15.311159164932919
Nicosia,1.9,1.0,50.05,94.99,125176.70530069778,75558.67471137071,49618.03058932707,145865.1926845511,-18325.51226130307,65.66821186166216,-17.150498501730983
Nicosia,1.95,1.0,50.05,97.35,126761.65441803465,75558.67471137071,51202.979706663944,149493.68006476376,-20318.264557604987,67.76585203784482,-19.088329096101347
Nicosia,1.99,1.0,50.05,99.71,128277.90433403439,75558.67471137071,52719.22962266368,153122.1674449764,-22380.269168146948,69.77257055400689,-21.13387058463441
Nicosia,2.04,1.0,50.05,102.08,129727.32476326049,75558.67471137071,54168.65005188978,156750.6548251892,-24509.083156289696,71.69084193020927,-23.293568474409813
Nicosia,2.09,1.0,50.05,104.44,131112.37260166323,75558.67471137071,55553.69789029252,160379.14220540185,-26702.050547255534,73.52391780626655,-25.574148246895774
Nicosia,2.13,1.0,50.05,106.8,132439.7790858564,75558.67471137071,56881.10437448569,164007.6295856146,-28952.210187412667,75.2807068040405,-27.976510121543747
Nicosia,2.18,1.0,50.05,109.16,133715.0349737628,75558.67471137071,58156.3602623921,167636.11696582727,-31254.075726754963,76.96847580313666,-30.50339949620145
Nicosia,2.23,1.0,50.05,111.53,134941.78203879856,75558.67471137071,59383.107327427846,171264.60434603997,-33604.31579911508,78.59204459880684,-33.16080127722369
Nicosia,2.28,1.0,50.05,113.89,136123.68109007966,75558.67471137071,60565.006378708946,174893.0917262527,-35999.210754370244,80.15625817957155,-35.95445811964622
Nicosia,2.32,1.0,50.05,116.25,137262.23732889828,75558.67471137071,61703.56261752757,178521.57910646542,-38437.558487936505,81.66310864137205,-38.894696080716784
Nicosia,2.37,1.0,50.05,118.62,138360.303143216,75558.67471137071,62801.628431845296,182150.06648667812,-40916.07986968035,83.11637104772349,-41.98923085961168
Nicosia,2.42,1.0,50.05,120.98,139421.93907326393,75558.67471137071,63863.26436189322,185778.5538668909,-43430.77537860297,84.52141942119393,-45.2445555475838
Nicosia,2.46,1.0,50.05,123.34,140449.1174004289,75558.67471137071,64890.44268905818,189407.04124710357,-45979.66932496138,85.88086402644767,-48.67147026013133
Nicosia,2.51,1.0,50.05,125.7,141443.51866994693,75558.67471137071,65884.84395857622,193035.52862731626,-48561.52020536406,87.19692902271262,-52.28302686002305
Nicosia,2.56,1.0,50.05,128.07,142406.16688512795,75558.67471137071,66847.49217375724,196664.01600752902,-51175.03331319396,88.47096965253874,-56.09382598851897
Nicosia,2.61,1.0,50.05,130.43,143338.8006603522,75558.67471137071,67780.12594898148,200292.50338774177,-53818.41905315415,89.70528692820146,-60.11862113066193
Nicosia,2.65,1.0,50.05,132.79,144242.73840300686,75558.67471137071,68684.06369163615,203920.99076795444,-56490.5548280196,90.90162572862067,-64.37509874582948
Nicosia,2.7,1.0,50.05,135.16,145119.1769147403,75558.67471137071,69560.50220336959,207549.4781481671,-59190.234375585074,92.06156999058844,-68.88276828102926
Nicosia,2.75,1.0,50.05,137.52,145970.00106567892,75558.67471137071,70411.32635430821,211177.96552837975,-61915.21553278514,93.1876142921709,-73.66054786797999
Nicosia,2.79,1.0,50.05,139.88,146796.50587565414,75558.67471137071,71237.83116428343,214806.45290859256,-64664.406361482215,94.28147255944785,-78.73219696560216
Nicosia,2.84,1.0,50.05,142.25,147600.92883023605,75558.67471137071,72042.25411886534,218434.94028880514,-67435.41995903998,95.34610604813032,-84.12024187034122
Paris,1.0,1.0,50.05,50.09,44508.39209084736,44508.39209084736,0.0,45379.883900236884,-0.0,0.0,-0.0
Paris,1.05,1.0,50.05,52.46,46616.82299499112,44508.39209084736,2108.430904143759,47520.444461568775,-0.0,4.737153613278547,-0.0
Paris,1.1,1.0,50.05,54.82,48724.511494955535,44508.39209084736,4216.119404108176,49661.00502290074,-0.0,9.472639217122321,-0.0
Paris,1.14,1.0,50.05,57.18,50831.456698725066,44508.39209084736,6323.064607877706,51801.56558423266,-0.0,14.20645480737996,-0.0
Paris,1.19,1.0,50.05,59.54,52934.05402892211,44508.39209084736,8425.66193807475,53942.12614556458,-4.6670957439271366,18.930501737463103,-0.008817588894084887
Paris,1.24,1.0,50.05,61.91,55017.1673490114,44508.39209084736,10508.775258164038,56082.68670689651,-29.992082760106726,23.61077263073057,-0.05454377791709288
Paris,1.28,1.0,50.05,64.27,57067.19226967659,44508.39209084736,12558.800178829231,58223.24726822844,-89.23403525083526,28.216701590107103,-0.1566115003343882
Paris,1.33,1.0,50.05,66.63,59073.415187843006,44508.39209084736,14565.023096995646,60363.80782956037,-193.59959552229412,32.724217642521346,-0.32880469066473095
Paris,1.38,1.0,50.05,69.0,61029.054865891216,44508.39209084736,16520.662775043857,62504.3683908923,-349.5948723412652,37.11808492502505,-0.5761337895532131
Paris,1.43,1.0,50.05,71.36,62929.16025768293,44508.39209084736,18420.768166835573,64644.928952224225,-560.8632190346976,41.38717958904562,-0.899276147763251
Paris,1.47,1.0,50.05,73.72,64780.625781840485,44508.39209084736,20272.233690993125,66785.48951355617,-820.0490198504369,45.546991788907775,-1.2821163619302582
Paris,1.52,1.0,50.05,76.08,66588.00777563654,44508.39209084736,22079.615684789176,68926.05007488806,-1123.227430807131,49.60775855421116,-1.7157736188690147
Paris,1.57,1.0,50.05,78.45,68352.45455792079,44508.39209084736,23844.062467073432,71066.61063622002,-1469.066057100563,53.5720598901992,-2.1964587770288384
Paris,1.61,1.0,50.05,80.81,70078.35959106739,44508.39209084736,25569.96750022003,73207.17119755194,-1852.797132758365,57.44976688447526,-2.715693452715123
Paris,1.66,1.0,50.05,83.17,71767.63492234985,44508.39209084736,27259.242831502495,75347.73175888388,-2273.3581356051727,61.245175462332746,-3.271288285481938
Paris,1.71,1.0,50.05,85.54,73420.38792201375,44508.39209084736,28911.995831166387,77488.2923202158,-2730.2228172391474,64.95852685972856,-3.8622385634444374
Paris,1.76,1.0,50.05,87.9,75038.52956118381,44508.39209084736,30530.13747033645,79628.85288154775,-3221.70164109192,68.59411458410025,-4.4859982463672665
Paris,1.8,1.0,50.05,90.26,76619.59741250722,44508.39209084736,32111.205321659865,81769.4134428797,-3750.832772093715,72.14640613418872,-5.147380761294638
Paris,1.85,1.0,50.05,92.62,78164.53364803416,44508.39209084736,33656.141557186806,83909.97400421159,-4315.645227792595,75.61751835134885,-5.84388650948157
Paris,1.9,1.0,50.05,94.99,79676.64785416976,44508.39209084736,35168.2557633224,86050.53456554352,-4912.9634952951155,79.01488710609779,-6.571323413801148
Paris,1.95,1.0,50.05,97.35,81156.97803431447,44508.39209084736,36648.58594346711,88191.09512687546,-5542.131166401502,82.34084455053471,-7.32942192699632
Paris,1.99,1.0,50.05,99.71,82604.6242513636,44508.39209084736,38096.232160516236,90331.65568820738,-6204.516857081273,85.5933687353992,-8.121083946991428
Paris,2.04,1.0,50.05,102.08,84017.83001917257,44508.39209084736,39509.43792832521,92472.21624953931,-6901.56756024578,88.76851324505581,-8.949561791744838
Paris,2.09,1.0,50.05,104.44,85394.66889297022,44508.39209084736,40886.27680212286,94612.77681087119,-7635.378832552238,91.86194980638417,-9.819249669871786
Paris,2.13,1.0,50.05,106.8,86737.0663969422,44508.39209084736,42228.67430609484,96753.33737220315,-8403.428935481346,94.8780046241632,-10.727739969455302
Paris,2.18,1.0,50.05,109.16,88046.67020326055,44508.39209084736,43538.278112413194,98893.89793353505,-9204.043937055405,97.82037963435292,-11.673943871401196
Paris,2.23,1.0,50.05,111.53,89325.56921924654,44508.39209084736,44817.17712839918,101034.458494867,-10035.492040940288,100.69376812561899,-12.656680883753758
Paris,2.28,1.0,50.05,113.89,90574.45800444948,44508.39209084736,46066.06591360212,103175.0190561989,-10896.462101954148,103.49973061164587,-13.675622709296704
Paris,2.32,1.0,50.05,116.25,91797.16037366692,44508.39209084736,47288.76828281956,105315.57961753084,-11783.583317547465,106.2468583144884,-14.726979784046856
Paris,2.37,1.0,50.05,118.62,92993.73146404522,44508.39209084736,48485.339373197865,107456.14017886277,-12696.811692070585,108.93527511448413,-15.812327207726899
Paris,2.42,1.0,50.05,120.98,94166.25823205829,44508.39209084736,49657.86614121093,109596.7007401947,-13633.72074107512,111.56966991719861,-16.92945629907864
Paris,2.46,1.0,50.05,123.34,95316.70225621274,44508.39209084736,50808.31016536538,111737.2613015266,-14592.582865008948,114.15444993308022,-18.077103813657764
Paris,2.51,1.0,50.05,125.7,96445.74504941555,44508.39209084736,51937.35295856819,113877.82186285856,-15572.846306344843,116.69114636304401,-19.255951682675583
Paris,2.56,1.0,50.05,128.07,97554.15690729703,44508.39209084736,53045.76481644967,116018.38242419048,-16573.631188866922,119.18148988212478,-20.4661936210362
Paris,2.61,1.0,50.05,130.43,98642.14986207437,44508.39209084736,54133.75777122701,118158.9429855224,-17594.986937287944,121.62595687737503,-21.709565520037373
Paris,2.65,1.0,50.05,132.79,99710.21148214137,44508.39209084736,55201.81939129401,120299.50354685438,-18636.092165142738,124.02564280151928,-22.986487330532555
Paris,2.7,1.0,50.05,135.16,100759.10498357248,44508.39209084736,56250.712892725125,122440.0641081863,-19696.59674113201,126.38226242347774,-24.29803514372358
Paris,2.75,1.0,50.05,137.52,101787.85497023554,44508.39209084736,57279.46287938818,124580.62466951823,-20777.354312530413,128.69362425511446,-25.647729792858925
Paris,2.79,1.0,50.05,139.88,102797.26836438307,44508.39209084736,58288.87627353571,126721.18523085015,-21877.244156245084,130.9615412629614,-27.035637186629668
Paris,2.84,1.0,50.05,142.25,103788.52852723446,44508.39209084736,59280.1364363871,128861.74579218209,-22995.22906514999,133.18867218431237,-28.46180217697562
Prague,1.0,1.0,50.05,50.09,48136.47373247714,48136.47373247714,0.0,49059.15745967088,-0.0,0.0,-0.0
Prague,1.05,1.0,50.05,52.46,50414.96447116712,48136.47373247714,2278.4907386899795,51373.26866059875,-0.0,4.733397696210362,-0.0
Prague,1.1,1.0,50.05,54.82,52692.61535866644,48136.47373247714,4556.1416261892955,53687.379861526584,-0.0,9.465050663059513,-0.0
Prague,1.14,1.0,50.05,57.18,54969.425336116576,48136.47373247714,6832.951603639434,56001.4910624545,-0.0,14.194956700846406,-0.0
Prague,1.19,1.0,50.05,59.54,57244.85299000977,48136.47373247714,9108.37925753263,58315.60226338234,-0.8420956012779858,18.92199106264676,-0.0014710632398405898
Prague,1.24,1.0,50.05,61.91,59505.63439034466,48136.47373247714,11369.16065786752,60629.71346431025,-17.90598249173592,23.61859890496481,-0.03010029626441773
Prague,1.28,1.0,50.05,64.27,61728.62362516017,48136.47373247714,13592.149892683032,62943.82466523811,-74.81410257531039,28.236696290265566,-0.12134546616767401
Prague,1.33,1.0,50.05,66.63,63905.96170907864,48136.47373247714,15769.4879766015,65257.93586616596,-177.3597250510024,32.75995675180087,-0.2783047478359156
Prague,1.38,1.0,50.05,69.0,66030.99493695339,48136.47373247714,17894.521204476245,67572.04706709385,-333.4746288078862,37.17455770426119,-0.5075908911687499
Prague,1.43,1.0,50.05,71.36,68097.32808271439,48136.47373247714,19960.85435023725,69886.15826802171,-549.016207168302,41.46721353369489,-0.8127756148515347
Prague,1.47,1.0,50.05,73.72,70104.12557324547,48136.47373247714,21967.651840768332,72200.26946894958,-823.5747434692904,45.63618839812731,-1.1887531689706559
Prague,1.52,1.0,50.05,76.08,72051.33089128649,48136.47373247714,23914.857158809347,74514.38066987743,-1158.978284053359,49.68136488708823,-1.63484246386134
Prague,1.57,1.0,50.05,78.45,73938.31071260967,48136.47373247714,25801.83698013253,76828.49187080534,-1553.9139258644695,53.60142731586157,-2.14675260808282
Prague,1.61,1.0,50.05,80.81,75771.88945792729,48136.47373247714,27635.415725450148,79142.60307173323,-2002.1024978056519,57.4105529188459,-2.7139870945919164
Prague,1.66,1.0,50.05,83.17,77551.9898173069,48136.47373247714,29415.516084829753,81456.7142726611,-2503.5113859351172,61.10858109031662,-3.335858951790019
Prague,1.71,1.0,50.05,85.54,79286.4726709106,48136.47373247714,31149.998938433462,83770.82547358895,-3049.9981086875996,64.71184223329783,-4.000707176193253
Prague,1.76,1.0,50.05,87.9,80976.40551647205,48136.47373247714,32839.93178399491,86084.93667451682,-3641.33365621177,68.22255399617727,-4.708515255266636
Prague,1.8,1.0,50.05,90.26,82619.33946345202,48136.47373247714,34482.86573097488,88399.04787544468,-4279.972846891903,71.6356289881485,-5.4633743311209795
Prague,1.85,1.0,50.05,92.62,84217.16337716128,48136.47373247714,36080.68964468414,90713.15907637253,-4963.86290426887,74.95499118860653,-6.263288562937132
Prague,1.9,1.0,50.05,94.99,85768.48727377207,48136.47373247714,37632.01354129493,93027.27027730043,-5694.477911594979,78.17775300791307,-7.111518402730015
Prague,1.95,1.0,50.05,97.35,87275.41237093767,48136.47373247714,39138.93863846053,95341.38147822836,-6469.41043555478,81.30827957190792,-8.006101379360521
